Time,Open,High,Low,Last,Change,Volume,"Open Int",IV,Delta,Gamma,Theta,Vega,Rho,Theo,Price,Strike
06/17/2021,10.18,10.55,9.76,10.45,-0.38,237,15257,14.41%,0.35186619240097,0.0079423919243615,-0.03543183691461,1.2034057722164,0.70608237183005,10.450075053947,421.97,440
06/16/2021,11.49,11.49,10.45,10.83,-0.82,47,15188,14.55%,0.35504110049994,0.0078702148001416,-0.03583247645275,1.2104234235057,0.71485530632742,10.705069597312,422.11,440
06/15/2021,11.95,11.95,11.47,11.65,-0.25,31,15186,14.59%,0.37463998561568,0.0079354731503229,-0.036557917944678,1.2415453067763,0.75339342142655,11.650071175319,424.48,440
06/14/2021,11.25,11.9,11.12,11.9,0.88,97,15218,14.53%,0.3802939228058,0.007973000760743,-0.036453569459678,1.2523699438167,0.76875026544521,11.900071879614,425.26,440
06/11/2021,11.33,11.43,10.92,11.02,-0.17,11,15219,14.26%,0.37050560646238,0.0080189212099063,-0.035141225948887,1.2478024640534,0.75985638514631,11.32006249398,424.31,440
06/10/2021,12.11,12.11,11.19,11.19,-0.16,72,15164,14.43%,0.3669502451482,0.0078968356406716,-0.035332170875751,1.2445593544249,0.75460838444563,11.295068281378,423.61,440
06/09/2021,11.87,11.87,11.35,11.35,-0.15,799,15171,15.02%,0.35889780485085,0.0075419695471892,-0.036471225870511,1.2327042009448,0.74183913278958,11.350087396611,421.65,440
06/08/2021,11.62,11.62,11.27,11.5,0,63,15118,14.93%,0.36287293996103,0.0075896025241331,-0.036289669460389,1.2418935562175,0.75401908983252,11.500110337194,422.28,440
06/07/2021,11.44,11.63,11.18,11.5,-0.49,66,15094,14.92%,0.36243987916786,0.007572929112384,-0.036172407027196,1.2438387081213,0.75625270756774,11.500109973632,422.19,440
06/04/2021,11.2,11.99,11.2,11.99,1.37,58,15094,14.82%,0.36511212299527,0.0075936397109474,-0.035696703196788,1.2557757247123,0.76723678410495,11.615064126823,422.6,440
06/03/2021,10.38,10.78,10.07,10.62,-0.38,1316,13998,15.07%,0.33977738479726,0.0073170615714599,-0.035238990829073,1.2163254290893,0.72308251786168,10.620085664266,418.77,440
06/02/2021,10.84,11.28,10.78,11,0.13,34,13982,14.92%,0.34968334542303,0.0074326834564907,-0.035171069982589,1.2361497803482,0.74408737993359,11.000081680523,420.33,440
06/01/2021,11.66,11.66,10.62,10.87,0.15,238,13900,14.98%,0.34566753351674,0.007368111202934,-0.035033804275918,1.2316267365852,0.73794012974323,10.870064744486,419.67,440
05/28/2021,11,11,10.72,10.72,-0.23,97,13900,14.63%,0.34542045738189,0.0074689445850183,-0.033860477791011,1.2427931504807,0.7515375393119,10.720111772345,420.04,440
05/27/2021,11.28,11.28,10.95,10.95,-0.28,185,13880,15.10%,0.34608304073918,0.007241425317959,-0.034941793741968,1.2440282425187,0.75285519796076,11.070106909465,419.29,440
05/26/2021,11,11.45,11,11.23,-0.22,26,13955,15.12%,0.3450573733965,0.0072119645815455,-0.034864539242396,1.2445878403128,0.75336658222902,11.055097916645,419.07,440
05/25/2021,12.21,12.21,11.34,11.45,-0.3,123,14068,15.50%,0.34409945247076,0.0070240957394077,-0.035645183475193,1.2433997166066,0.75157359151016,11.275107830295,418.24,440
05/24/2021,11.23,12.19,11.23,11.75,0.75,93,14122,15.61%,0.35186551818142,0.0070048516099181,-0.036080276764032,1.2588867524848,0.77153433597488,11.750102564304,419.17,440
05/21/2021,11.86,11.86,10.9,11,-0.36,18,14122,15.89%,0.32722112482492,0.0067070058020092,-0.035387471862901,1.2205048544012,0.73220220819792,10.785072538868,414.94,440
05/20/2021,10.15,11.36,10.15,11.36,1.84,19,14126,16.04%,0.33154081420783,0.006661503528723,-0.035823812582794,1.2303487093311,0.74412150989171,11.104999999908,415.28,440
05/19/2021,8.92,9.67,8.92,9.52,-0.73,32,14111,16.11%,0.30374154308838,0.0064439205848989,-0.034429526113842,1.1758956587513,0.68364806171672,9.8199999998165,410.86,440
05/18/2021,10.65,10.65,10.25,10.25,-0.41,8,14110,16.04%,0.31047449987827,0.0065037607444864,-0.034624838190518,1.1927703649463,0.70247579686544,10.120076218532,411.94,440
05/17/2021,10.75,10.95,10.6,10.66,-0.49,79,14059,15.69%,0.32990293990801,0.0067559028590888,-0.034721904278864,1.2356268392692,0.74535751970473,10.865078407453,415.52,440
05/14/2021,10.48,11.3,10.48,11.15,1.06,50,14017,15.56%,0.3362321585191,0.0068079428387346,-0.034426419746611,1.2550020386066,0.76490678827904,11.15008784916,416.58,440
05/13/2021,9.34,10.4,9.34,10.09,0.34,551,13999,16.13%,0.30223821313726,0.0063554172908318,-0.033859224187174,1.1856094204995,0.69540421487879,9.859999999904,410.28,440
05/12/2021,10.28,10.28,9.33,9.75,-1,82,13999,16.74%,0.28178906206633,0.0059810220057903,-0.033907595874379,1.1365523704161,0.64510824637765,9.2100643130845,405.41,440
05/11/2021,10.7,11.09,10.03,10.75,-1.29,25,13995,16.02%,0.32766715172702,0.006534363450614,-0.034935002982836,1.2434795993269,0.76007380633847,11.074999999866,414.21,440
05/10/2021,13.4,13.4,12.04,12.04,-1.64,25,13991,15.76%,0.34986057176301,0.0067503762067489,-0.035293042657154,1.2881045922541,0.80719316430944,12.04008960003,417.94,440
05/07/2021,12.84,13.98,12.84,13.68,1.5,69,14003,15.77%,0.37914789439465,0.0068252911519376,-0.036159720276471,1.3434697050197,0.88131420317161,13.680112347933,422.12,440
05/06/2021,11,12.18,11,12.18,0.66,51,13993,15.82%,0.35912881054037,0.006718048196452,-0.035445228424563,1.3130566498463,0.83577550147318,12.650080111379,419.07,440
05/05/2021,11.88,11.97,11.52,11.52,0.41,34,13983,15.81%,0.33704915766713,0.0066019742308984,-0.034411057975903,1.2757431450695,0.79035847178055,11.520072289607,415.75,440
05/04/2021,11.3,11.3,10.78,11.11,-1.29,127,13986,15.82%,0.33655473978375,0.0068631117618104,-0.034338627119851,1.2774708594318,0.79697495136699,11.525094485005,415.62,440
05/03/2021,12.97,13.1,12.4,12.4,0.02,395,13675,15.70%,0.35249934308619,0.0066988697756172,-0.034643897126554,1.3097263078459,0.83495367005545,12.28510882722,418.2,440
04/30/2021,12.5,12.5,12.25,12.38,-1.09,259,13675,16.01%,0.35142180008968,0.0065362732896451,-0.035154972069881,1.3128761075542,0.83854857391152,12.500091952594,417.3,440
04/29/2021,12.89,13.47,12.23,13.47,1.47,188,13684,15.71%,0.36647231090114,0.0067059361927727,-0.034940271081046,1.3427256696981,0.87589612629557,13.120087741965,420.06,440
04/28/2021,12.25,12.65,12,12,-0.37,105,13703,15.68%,0.34849183170005,0.006627070995106,-0.034091992529481,1.3140610599966,0.83981529463983,12.165094146876,417.4,440
04/27/2021,12.47,12.51,12.37,12.37,-0.14,32,13706,15.78%,0.35073926929519,0.0065870348002516,-0.0343321663148,1.3199233040784,0.84761342344919,12.37011027163,417.52,440
04/26/2021,12.67,12.68,12.51,12.51,0.21,59,13781,15.84%,0.35233268320943,0.0065615049634522,-0.034448522762387,1.3243483472514,0.84865217697683,12.509999994526,417.61,440
04/23/2021,11.85,12.43,11.85,12.3,1.38,48,13753,15.67%,0.34506402000107,0.006562717483304,-0.033491101676817,1.3187396614518,0.84057451199548,12.065079151741,416.74,440
04/22/2021,12,12.12,10.92,10.92,-0.94,112,13615,15.90%,0.31939722326726,0.006320410912459,-0.032782419120357,1.2686759609235,0.78623677146616,10.920063028425,412.27,440
04/21/2021,10.55,11.86,10.55,11.86,1,248,13419,15.49%,0.33902188547797,0.006578379304138,-0.032709773397664,1.3126590871509,0.83231885028567,11.675122891024,416.07,440
04/20/2021,11.61,11.61,10.5,10.86,-0.81,40,13413,15.68%,0.31648911259664,0.006359709716948,-0.032049021031923,1.2680855741481,0.78574671147358,10.685068932478,412.17,440
04/19/2021,12.2,12.2,11.6,11.67,-0.9,87,13329,15.82%,0.33830494396206,0.0064249775198671,-0.033300450806349,1.3141154484699,0.83868702849266,11.890115104921,415.21,440
04/16/2021,12.14,12.83,12.14,12.57,0.57,20,13329,15.61%,0.34980468387814,0.0065276227631568,-0.033085315404659,1.343767692616,0.87343664390005,12.415087748138,417.26,440
04/15/2021,11.45,12.11,11.35,12,1.4,112,13266,15.64%,0.34123712337853,0.0064644852935284,-0.032709595325199,1.3294002376988,0.85380563352722,12.000111290398,415.87,440
04/14/2021,11.41,11.41,10.55,10.6,-0.25,76,13312,15.65%,0.3132236689346,0.0062896907245369,-0.03139916404266,1.2737752955812,0.79328953201951,10.600084794099,411.45,440
04/13/2021,10.87,10.87,10.66,10.85,0.45,16,13311,15.66%,0.32259348396853,0.0064639301904532,-0.03178703818702,1.295921072856,0.81628761772201,11.090090434262,412.86,440
04/12/2021,10.52,10.71,10.4,10.4,-0.039999999999999,114,13341,15.62%,0.31428866570487,0.006285832071355,-0.031205373908451,1.2806853883386,0.80174769608495,10.670101562921,411.64,440
04/09/2021,9.65,10.44,9.65,10.44,0.85,50,13304,15.40%,0.31132745306874,0.0063198553778196,-0.030432800761687,1.2813084649217,0.79909277994616,10.440101350393,411.49,440
04/08/2021,8.7,9.59,8.7,9.59,1.02,165,13338,15.42%,0.29305784503211,0.0061728298898188,-0.029470402491436,1.2406839285167,0.75653672060305,9.5900645720927,408.52,440
04/07/2021,8.62,8.8,8.57,8.57,0.09,27,13281,15.14%,0.27692225828969,0.0061332577544286,-0.027989013207869,1.2048751796222,0.72554305141637,8.7250738570063,406.59,440
04/06/2021,8.61,8.99,8.48,8.48,-0.34,3026,13539,15.16%,0.27460320402814,0.0060987374519308,-0.027830236516355,1.2006042684279,0.72137081996715,8.640065807236,406.12,440
04/05/2021,7.51,8.82,7.31,8.82,2.02,2583,11048,15.24%,0.27759371074264,0.0060885856198849,-0.02806311628729,1.2089823873893,0.72330092959483,8.8200617441945,406.36,440
04/01/2021,6.6,6.8,6.6,6.8,0.3,11,11045,14.81%,0.23708045730801,0.0058086020864439,-0.024668346982456,1.1065544662439,0.63188858856478,6.9400542211983,400.61,440
03/31/2021,6.5,6.5,6.5,6.5,0.73,1,11045,14.73%,0.21154241028401,0.0055241973939297,-0.022804246621374,1.0281342320515,0.56323588748519,5.9100565817806,396.33,440
03/30/2021,6.2,6.2,5.77,5.77,-0.61,22,11023,15.10%,0.20441987775422,0.0052998245270847,-0.022191758669072,1.0038344844101,0.53928891519117,5.7699999999136,394.73,440
03/29/2021,6.23,6.38,6.19,6.38,0.61,6,11029,15.59%,0.21901144251527,0.0053202320825752,-0.023889478528522,1.0494972161041,0.57787319673874,6.5200686668658,395.78,440
03/26/2021,5.75,5.77,5.75,5.77,0.54,18,11028,15.26%,0.22068066291431,0.0054222618604298,-0.023973709047621,1.0613131237892,0.5938997892363,6.4950538629841,395.98,440
03/25/2021,4.92,5.23,4.92,5.23,-0.3,9,11027,15.54%,0.19317565252429,0.004990230868283,-0.022334891939206,0.96716864214124,0.51595440253571,5.5000343847251,389.7,440
03/24/2021,5.89,6,5.53,5.53,-0.21,31,11015,15.83%,0.18809629089484,0.0048377267169877,-0.022306253568899,0.94778360336916,0.50111790583784,5.3900801137281,387.52,440
03/23/2021,6.42,6.42,5.74,5.74,-1.16,10,11013,15.76%,0.19730748545462,0.0049688040140816,-0.022923760560009,0.98240041949898,0.52899415194929,5.740049046111,389.5,440
03/22/2021,6.95,7,6.9,6.9,0.25,6,10983,16.01%,0.21713206184217,0.0051278457726036,-0.024669528480342,1.0493448199321,0.58518687584552,6.6400782646953,392.59,440
03/19/2021,6.49,6.89,6.49,6.65,-0.96,35,10983,16.61%,0.21224601333858,0.0048941946663882,-0.024995783386122,1.0323494204509,0.57196198370117,6.6500724983852,389.48,440
03/18/2021,7.61,7.61,7.61,7.61,-0.99,2,10979,16.61%,0.22325927330777,0.0050021991402584,-0.025857587320915,1.070020100904,0.60492912883348,7.1450813624829,391.48,440
03/17/2021,8.58,8.6,8.58,8.6,0,0,10979,16.53%,0.25207347036709,0.0052867438669255,-0.027669720117176,1.1620495619993,0.69058895298587,8.4550598332244,397.26,440
03/16/2021,8.58,8.6,8.58,8.6,0.43,2,10978,16.92%,0.25155998982589,0.0051685692670591,-0.028245515338576,1.1587424486729,0.68772316523062,8.6001139471904,395.91,440
03/15/2021,8.04,8.17,8.04,8.17,0.12,2,10980,16.85%,0.25323975921877,0.0051937556728929,-0.028162104994222,1.1660746188864,0.69530082343524,8.6649999999333,396.41,440
03/12/2021,8.08,8.08,8.04,8.05,-0.52,3,10980,17.09%,0.24562852722744,0.0050441575063892,-0.027831306779727,1.1460063619495,0.67707358972768,8.4250762719876,394.06,440
03/11/2021,7.9,9.01,7.9,8.57,1.37,28,10976,17.01%,0.24202734315204,0.0050267722368083,-0.02739668156953,1.1371791540979,0.66913530509064,8.2300590375783,393.53,440
03/10/2021,7.38,7.38,7.2,7.2,0.28,15,10999,17.07%,0.22378508593275,0.0048368193311762,-0.026117940132131,1.0797105170014,0.61702343640795,7.4000577308749,389.58,440
03/09/2021,6.4,7,6.4,6.92,0.86,6,10999,16.91%,0.20966974696842,0.0047228173027453,-0.024716397553892,1.0350864223024,0.57874171077721,6.7200694461601,387.17,440
03/08/2021,6.61,6.78,6.06,6.06,-0.22,44,10966,17.31%,0.19176975735991,0.0044263827826014,-0.023778647727238,0.96918791941799,0.5269559107798,6.0600729589972,381.72,440
03/05/2021,5.62,6.28,4.85,6.28,0.57,38,10963,17.10%,0.19766964312542,0.0045224694470225,-0.023810342575135,0.99644872451749,0.54832869521095,6.2800504707202,383.63,440
03/04/2021,5.9,6.15,4.9,5.71,-0.69,37,10945,17.52%,0.17492901858072,0.0041562169225183,-0.022358079281001,0.90911142177034,0.48398682966117,5.425076574283,376.7,440
03/03/2021,6.71,7.01,6.37,6.4,-0.98,79,10890,17.38%,0.19345786044401,0.0044012057112613,-0.023780901236538,0.98117143864595,0.53877651703023,6.1900974102775,381.42,440
03/02/2021,7.45,7.7,7.38,7.38,-0.17,10,10890,17.47%,0.21887553570052,0.0046421169110415,-0.025950489961906,1.0710214857063,0.61281594567118,7.3800794671072,386.54,440
02/26/2021,6.64,6.88,6.52,6.63,-0.67,56,10874,17.47%,0.19150975091926,0.0043360946212969,-0.023519209342049,0.97831259548575,0.53822189394204,6.1600623993862,380.36,440
02/25/2021,8,8,6.87,7.3,-0.76,54,10864,18.16%,0.21188241488054,0.0044034202556239,-0.026131066311355,1.0460271512653,0.59279850548322,7.3000729182838,382.33,440
02/24/2021,7.78,8.06,7.71,8.06,0.07,45,10829,17.58%,0.24659297997615,0.0048281084714977,-0.027820505755224,1.1682577369857,0.70474409543664,8.8300696961992,391.77,440
02/23/2021,7.2,7.99,6.93,7.99,0.05,135,10776,17.47%,0.22286415252175,0.004630103709865,-0.025544509286926,1.0957155108608,0.63791688180714,7.6450936757786,387.5,440
02/22/2021,8.06,8.35,7.94,7.94,-0.83,13,10780,17.79%,0.22578828151425,0.0045800232408202,-0.026140156846853,1.1041007040364,0.64589704928952,7.9050878939834,387.03,440
02/19/2021,9.33,9.33,8.77,8.77,-0.23,5,10780,17.54%,0.2374701567261,0.0047193393827507,-0.026531538998379,1.1492502003546,0.68841231189628,8.425062675542,390.03,440
02/17/2021,9.5,9.51,9.5,9.51,-0.16,2,10780,17.98%,0.25596297529564,0.0047508615616672,-0.028361279286596,1.2068201595541,0.7456057917743,9.580097488923,392.39,440
02/16/2021,9.95,9.95,9.67,9.67,0.86,6,10776,18.09%,0.25720476611928,0.0047336002846149,-0.028621681881757,1.2095623822177,0.74837330169923,9.6950986630147,392.3,440
02/12/2021,9.16,9.27,8.81,8.81,-0.28,12,10780,17.82%,0.25635768892037,0.0047619102969429,-0.027876108980298,1.21688446546,0.752581564889,9.5851052048869,392.64,440
02/11/2021,9.58,9.58,9,9.09,0.039999999999999,8,10776,17.79%,0.24674270922864,0.0046937024543849,-0.027191420453548,1.1873024380121,0.7281925546998,9.0700660142067,390.71,440
02/10/2021,9.3,9.3,9.05,9.05,0.25,16,10757,17.90%,0.24606659735841,0.0046512317546558,-0.02720835608619,1.1870537013501,0.72877832080209,9.1000617560255,390.08,440
02/09/2021,8.69,8.83,8.64,8.8,0.1,30,10780,17.67%,0.24369279670856,0.0046790964869937,-0.026655983417653,1.1831323439189,0.7253632476889,8.8951099242857,390.25,440
02/08/2021,8.62,8.7,8.41,8.7,0.54,37,10788,17.56%,0.24343406652857,0.0047005714862896,-0.026413724459126,1.184469347008,0.72204612759919,8.8401117678856,390.51,440
02/04/2021,6.72,7.32,6.72,7.32,0.23,90,10396,17.31%,0.22052768060159,0.0045342579569982,-0.024268512308096,1.115776014754,0.66452115077276,7.6450941092997,386.19,440
02/02/2021,7.3,7.3,7.3,7.3,1.18,2,10395,17.64%,0.20557294720174,0.0043152996141274,-0.023559000940769,1.0597849865826,0.61509230808721,7.0400720778621,381.55,440
01/29/2021,6.43,6.43,5.44,5.6,-1.82,53,10394,17.87%,0.16354702431477,0.0037817340298955,-0.02006249882445,0.89812001423906,0.48594639905681,5.2250083882049,370.07,440
01/28/2021,7.2,7.69,7.2,7.42,0.9,158,10328,17.95%,0.19566830647661,0.0041240732944022,-0.02288690481739,1.0269055594698,0.58953351222968,6.705088781058,377.63,440
01/27/2021,6.7,6.7,6,6.52,-0.47,34,10304,18.64%,0.19366667701133,0.0039734212143011,-0.02349320249374,1.013178637137,0.57841235174334,6.8049999998648,374.41,440
01/26/2021,7.16,7.16,6.95,6.99,0.14,39,10306,17.30%,0.2129069398881,0.0044141731422028,-0.02336877962149,1.1002993479974,0.65447704949367,7.3500673414276,383.79,440
01/22/2021,6.35,6.6,6.3,6.49,-0.11,335,10361,16.48%,0.19663233984525,0.0044072382057564,-0.021008577529981,1.0529824168752,0.6145906969568,6.3700606243148,382.88,440
01/19/2021,5.24,5.4,4.98,5.4,0.52,6072,13943,16.14%,0.17320516329133,0.0041889707685075,-0.018749838051045,0.96659283359641,0.54380444987068,5.2900600904731,378.65,440
01/12/2021,5.48,5.65,5.25,5.6,-0.06,298,14018,16.21%,0.17731492737369,0.0041911518916712,-0.018922418981329,0.9905426133918,0.56629066995258,5.5200779517278,378.77,440
01/08/2021,5.34,5.6,5.14,5.58,0.41,1147,13117,15.84%,0.18273045203586,0.00431923484273,-0.018769769630173,1.0213810706295,0.59373770917581,5.6750712596152,381.26,440
12/31/2020,4.16,4.5,4.03,4.5,0.0099999999999998,27,37113,15.77%,0.15291464195302,0.0039046458234041,-0.016217272944759,0.90264792534634,0.50124458406131,4.4850478247452,373.88,440
12/30/2020,4.53,4.56,4.49,4.49,0.21,305,37389,15.81%,0.14690253834086,0.0038041969002602,-0.015780913001868,0.87556219778808,0.48094618265715,4.2650522165187,371.99,440
12/29/2020,4.5,4.5,4.28,4.28,0.03,666,38050,16.06%,0.14934703655169,0.0037872752655718,-0.016165482321731,0.88511164405456,0.48857006553569,4.4150856055328,371.46,440
12/28/2020,4.12,4.33,4.12,4.25,0.47,533,38060,15.76%,0.14709149337256,0.003809318040082,-0.015680883513463,0.87898244471591,0.4843130560433,4.270048852457,372.17,440
12/24/2020,3.78,3.84,3.77,3.78,-0.32,118,38157,15.82%,0.13718377950425,0.0036322896864547,-0.014821885526115,0.83564058117881,0.45338706062825,3.9200511732902,369,440
12/23/2020,4.2,4.28,4.09,4.1,0,0,38157,15.88%,0.13318111638259,0.0039368556608715,-0.014509952982095,0.81676867191329,0.43991820912008,3.7849999998888,367.57,440
12/17/2020,4.45,4.56,4.4,4.45,0.11,436,38559,15.64%,0.1519794362777,0.0038656338149446,-0.015952924120166,0.91183865781752,0.51575975071019,4.474999999588,372.24,440
12/15/2020,4.03,4.12,4,4.12,0.17,26,38569,15.79%,0.14507383370139,0.0037278639556179,-0.015492966857095,0.87986330090785,0.49171439640992,4.2450536184319,369.59,440
12/09/2020,4.07,4.2,4,4.04,-0.36,19,40934,15.87%,0.13808982776433,0.003585812268331,-0.014850744199717,0.85108966787713,0.47401810743253,4.0149999997737,366.85,440
12/08/2020,4.4,4.64,4.4,4.4,0,492,40442,15.73%,0.1482779962678,0.0037603944515328,-0.015522502307002,0.90190394524009,0.51152163775825,4.3850134671354,370.17,440
12/07/2020,4.43,4.55,4.4,4.4,-0.35,29,40429,15.88%,0.14713941343669,0.0037114256935656,-0.015540665486187,0.89572885760076,0.50708160199697,4.3749999998449,369.09,440
12/03/2020,4.4,4.55,4.16,4.16,0.11,175,40616,16.02%,0.1419021957067,0.0035926906433712,-0.01514403337661,0.8728457320082,0.49290148451675,4.21506360699,366.69,440
12/02/2020,4.1,4.1,4.05,4.05,-0.11,57,40613,16.13%,0.14455909350888,0.0036080032859771,-0.015435679082765,0.88511093651251,0.50279373941077,4.3450688878467,366.79,440
12/01/2020,4.3,4.31,4.1,4.16,0.62,33,40635,16.09%,0.14151501372552,0.0035680173819064,-0.015142775856302,0.87171622004963,0.49280470637569,4.2200847032912,366.02,440
11/30/2020,3.8,3.8,3.5,3.54,-0.42,22,40636,16.03%,0.12659287691323,0.0033512345080598,-0.013816653616447,0.79982742697264,0.43905052621812,3.6350479136533,362.06,440
11/27/2020,4,4,3.9,3.96,-0.04,7,40631,15.71%,0.12746972466432,0.0034090950215019,-0.013583430195297,0.81013141956399,0.4477177383984,3.6249999998664,363.67,440
11/25/2020,3.85,4,3.85,4,0,11,40640,16.09%,0.13112532652879,0.0033943844893203,-0.014134490049011,0.82575016306243,0.46005210693504,3.8350685219025,362.66,440
11/23/2020,3.5,3.5,3.5,3.5,0.04,10,41034,16.40%,0.11944550461414,0.0031574781631906,-0.013308047542136,0.76446957760983,0.41572293005832,3.4450429495371,357.46,440
11/20/2020,3.43,3.57,3.43,3.46,-0.09,387,41034,16.49%,0.11504244783644,0.0030657486280176,-0.01292157625986,0.74259053911852,0.40107232446296,3.3000401932666,355.33,440
11/18/2020,4.08,4.22,3.69,3.69,-0.36,745,43614,16.77%,0.123108570504,0.0031463205054167,-0.01378497518249,0.78277822889446,0.43067343632766,3.6550542398036,356.28,440
11/16/2020,4.17,4.46,4.17,4.46,0.55,219,43882,16.70%,0.14378326465592,0.0034459468033414,-0.015461545824838,0.88821106417942,0.51129919487192,4.4850463964285,362.57,440
11/10/2020,3.25,3.3,3.1,3.3,-0.58,4032,49391,16.59%,0.11551817087377,0.0030308748458569,-0.012837976829147,0.75061314935004,0.41003694384312,3.3600354321137,354.04,440
11/05/2020,3.55,3.75,3.55,3.75,0.83,308,50289,17.42%,0.11836338954099,0.0029512922151344,-0.013523053522455,0.75966561852547,0.41816154309574,3.6000474104969,350.24,440
11/02/2020,2.11,2.11,2.11,2.11,0.26,1,50210,18.17%,0.077453797297373,0.002189199437714,-0.0097896535853024,0.52662629135778,0.2640749051396,2.1400326685314,330.2,440
10/30/2020,2,2.03,1.84,1.85,-0.22,400,50310,18.40%,0.073168831803145,0.0020852713840678,-0.0093693742057419,0.50036632476727,0.24842845341561,2.0100309709483,326.54,440
10/29/2020,2.1,2.1,2.07,2.07,-0.07,8,50304,18.22%,0.07856122716563,0.0021974349125068,-0.0098645968734698,0.53432649328125,0.26980751283157,2.1900383594288,329.98,440
10/23/2020,3.06,3.07,2.88,2.92,-0.13,2083,52258,17.05%,0.10304350902408,0.0027263889705686,-0.011642514966638,0.68903770166732,0.37200044831579,2.9900300238193,345.78,440
10/22/2020,2.9,3.1,2.9,3.05,-0.42,256,52002,17.36%,0.10491633913588,0.0027180640675387,-0.011978630659735,0.69645499766231,0.37747553740872,3.1000268578476,344.61,440
10/21/2020,3.43,3.5,3.43,3.47,-0.13,348,52245,17.71%,0.10522141525566,0.0026812049350303,-0.01218083559736,0.69485568402841,0.37678207521507,3.1549999993989,342.73,440
10/20/2020,3.32,3.6,3.25,3.6,0.4,29,52236,17.58%,0.10529538668038,0.0026946762348727,-0.012097493465189,0.69728762811144,0.37878500604481,3.1450389867101,343.38,440
10/19/2020,3.57,3.57,3.2,3.2,-0.68,717,52021,17.97%,0.1075133962736,0.0026842713978234,-0.012500295097929,0.70575639434234,0.38503690545323,3.2799999996733,342.01,440
10/15/2020,3.47,3.67,3.45,3.67,-0.06,1917,50092,17.55%,0.1177063085763,0.0028730490539822,-0.013119161575129,0.76820296166053,0.43118186202988,3.6500766282532,347.5,440
10/13/2020,4.2,4.2,4.02,4.2,-0.44,16,49676,17.59%,0.12671471053077,0.0029906835723679,-0.01390527291783,0.81677984756436,0.46825073241052,4.0350504974193,350.13,440
10/12/2020,4.01,4.64,4.01,4.64,0.59,30,49679,17.72%,0.1364774947099,0.0031000087580538,-0.014834658548511,0.86614868694344,0.5068377135468,4.4799999995083,352.43,440
10/09/2020,3.97,4.05,3.97,4.05,0.11,321,49358,17.98%,0.12425078555948,0.0028996577677551,-0.013871589389258,0.80150509682919,0.45801529943527,3.9999999998263,346.85,440
10/08/2020,3.85,3.98,3.85,3.94,0.51,272,49102,18.37%,0.12125347503123,0.0028117019121275,-0.013800538705574,0.78175596368604,0.44348029365055,3.9299999998247,343.78,440
10/07/2020,3.67,3.67,3.43,3.43,0.51,139,48965,18.51%,0.11503265387301,0.0027097401114778,-0.013280223057111,0.74740173509865,0.4184246169035,3.6849999998966,340.76,440
10/06/2020,3.55,3.79,2.92,2.92,-0.75,143,48861,18.84%,0.10461134422425,0.0025264741201043,-0.012439559990263,0.68702477657133,0.37559926319946,3.2900189333676,334.93,440
10/02/2020,3.5,3.5,3.27,3.39,0,0,48279,18.83%,0.10246359161651,0.0024877049206398,-0.012136633089506,0.6774018617212,0.36995769063057,3.2100156040256,333.84,440
09/29/2020,2.83,3,2.83,3,0,0,42637,18.60%,0.096330019572002,0.0024103313384434,-0.011369815704357,0.64674146959242,0.34948356233041,2.9450256738592,332.37,440
09/25/2020,2.63,2.63,2.5,2.5,0.28,2,42679,18.53%,0.087500493541534,0.0022691189649101,-0.010390056856793,0.59826670648111,0.31796828636743,2.5999999998674,328.73,440
09/24/2020,2.31,2.31,2.22,2.22,-0.03,6,42685,18.73%,0.078731823279057,0.0021040317247419,-0.0095581046227617,0.54442363740963,0.28274704947743,2.2849999998766,323.5,440
09/23/2020,2.63,2.63,2.2,2.25,-0.45,11,42682,18.77%,0.077686917179871,0.0020817813498211,-0.0094536423382634,0.5380582262754,0.27885920605132,2.2499999998887,322.64,440
09/22/2020,2.47,2.85,2.47,2.7,0.38,154,42761,18.51%,0.09164837991547,0.0023322566116488,-0.01074997488884,0.62405590061207,0.33615261378165,2.7650502685699,330.3,440
09/21/2020,2.84,2.84,2.25,2.32,-0.43,1204,43952,18.58%,0.085119868378772,0.0022186341734742,-0.010112545130758,0.58531696926929,0.31028355777322,2.5199999998472,326.97,440
09/17/2020,3.25,3.25,2.8,3.02,-0.68,8,43973,18.17%,0.10139057225412,0.0025045187881033,-0.011429754795155,0.68668717742364,0.38059452558044,3.1299999998905,335.84,440
09/16/2020,3.6,3.75,3.51,3.7,0.22,8294,35686,18.13%,0.10878220908399,0.0026158410146332,-0.012073848362364,0.72962876668975,0.41182646282056,3.4299999996575,338.82,440
09/14/2020,3.28,3.28,2.9,2.9,0,0,34905,18.04%,0.10723925651578,0.0025988141389079,-0.01186788570022,0.7228642318783,0.40749898753768,3.3599999997046,338.46,440
09/10/2020,3.75,3.75,3.11,3.16,-0.36,157,34889,18.34%,0.10084919398459,0.0024675191441723,-0.011366205693549,0.68480937371837,0.38122080264399,3.1400015204754,333.89,440
09/09/2020,3.22,3.89,3.22,3.52,0.27,17706,17970,18.08%,0.11259430576807,0.0026610695043369,-0.012286685515872,0.75521326410308,0.43283681740368,3.5999999999866,339.79,440
09/08/2020,3.25,3.31,3.25,3.25,-0.23,523,17447,17.84%,0.092454251866641,0.002380553950872,-0.010318283784856,0.64254553857241,0.35213734591958,2.7599999999267,333.21,440
